ts,player_id,ownership
2026-06-11T18:03:56+00:00,296,0.0
2026-06-11T18:03:56+00:00,297,0.0
2026-06-11T18:03:56+00:00,298,0.1
2026-06-11T18:03:56+00:00,299,0.3
2026-06-11T18:03:56+00:00,300,0.2
2026-06-11T18:03:56+00:00,301,0.4
2026-06-11T18:03:56+00:00,302,0.0
2026-06-11T18:03:56+00:00,303,1.1
2026-06-11T18:03:56+00:00,304,0.1
2026-06-11T18:03:56+00:00,305,0.3
2026-06-11T18:03:56+00:00,306,0.0
2026-06-11T18:03:56+00:00,307,1.2
2026-06-11T18:03:56+00:00,308,0.2
2026-06-11T18:03:56+00:00,309,0.0
2026-06-11T18:03:56+00:00,310,0.8
2026-06-11T18:03:56+00:00,311,0.1
2026-06-11T18:03:56+00:00,312,0.1
2026-06-11T18:03:56+00:00,314,0.2
2026-06-11T18:03:56+00:00,316,0.2
2026-06-11T18:03:56+00:00,317,0.3
2026-06-11T18:03:56+00:00,318,0.1
2026-06-11T18:03:56+00:00,319,0.0
2026-06-11T18:03:56+00:00,320,0.0
2026-06-11T18:03:56+00:00,321,0.1
2026-06-11T18:03:56+00:00,322,0.2
2026-06-11T18:03:56+00:00,323,0.2
2026-06-11T18:03:56+00:00,324,0.8
2026-06-11T18:03:56+00:00,325,0.5
2026-06-11T18:03:56+00:00,326,0.0
2026-06-11T18:03:56+00:00,327,0.3
2026-06-11T18:03:56+00:00,328,0.3
2026-06-11T18:03:56+00:00,329,0.0
2026-06-11T18:03:56+00:00,330,1.1
2026-06-11T18:03:56+00:00,332,0.2
2026-06-11T18:03:56+00:00,333,0.2
2026-06-11T18:03:56+00:00,334,0.5
2026-06-11T18:03:56+00:00,335,0.1
2026-06-11T18:03:56+00:00,336,0.1
2026-06-11T18:03:56+00:00,337,0.1
2026-06-11T18:03:56+00:00,338,1.5
2026-06-11T18:03:56+00:00,339,0.1
2026-06-11T18:03:56+00:00,341,0.1
2026-06-11T18:03:56+00:00,342,0.0
2026-06-11T18:03:56+00:00,343,0.0
2026-06-11T18:03:56+00:00,344,0.0
2026-06-11T18:03:56+00:00,345,0.0
2026-06-11T18:03:56+00:00,346,2.6
2026-06-11T18:03:56+00:00,347,0.1
2026-06-11T18:03:56+00:00,348,0.2
2026-06-11T18:03:56+00:00,350,0.5
2026-06-11T18:03:56+00:00,351,0.0
2026-06-11T18:03:56+00:00,352,0.2
2026-06-11T18:03:56+00:00,353,0.0
2026-06-11T18:03:56+00:00,354,0.0
2026-06-11T18:03:56+00:00,355,0.0
2026-06-11T18:03:56+00:00,356,0.0
2026-06-11T18:03:56+00:00,357,0.1
2026-06-11T18:03:56+00:00,358,0.1
2026-06-11T18:03:56+00:00,359,0.0
2026-06-11T18:03:56+00:00,360,0.0
2026-06-11T18:03:56+00:00,361,0.0
2026-06-11T18:03:56+00:00,362,0.0
2026-06-11T18:03:56+00:00,363,0.0
2026-06-11T18:03:56+00:00,364,0.0
2026-06-11T18:03:56+00:00,365,0.0
2026-06-11T18:03:56+00:00,366,0.4
2026-06-11T18:03:56+00:00,367,0.1
2026-06-11T18:03:56+00:00,368,0.1
2026-06-11T18:03:56+00:00,369,0.0
2026-06-11T18:03:56+00:00,370,0.2
2026-06-11T18:03:56+00:00,371,0.0
2026-06-11T18:03:56+00:00,372,0.0
2026-06-11T18:03:56+00:00,373,0.0
2026-06-11T18:03:56+00:00,374,0.5
2026-06-11T18:03:56+00:00,375,0.0
2026-06-11T18:03:56+00:00,376,0.0
2026-06-11T18:03:56+00:00,378,0.0
2026-06-11T18:03:56+00:00,379,0.0
2026-06-11T18:03:56+00:00,380,3.0
2026-06-11T18:03:56+00:00,381,0.2
2026-06-11T18:03:56+00:00,382,0.8
2026-06-11T18:03:56+00:00,383,0.0
2026-06-11T18:03:56+00:00,384,0.1
2026-06-11T18:03:56+00:00,386,0.0
2026-06-11T18:03:56+00:00,387,0.4
2026-06-11T18:03:56+00:00,388,0.1
2026-06-11T18:03:56+00:00,390,0.0
2026-06-11T18:03:56+00:00,391,0.0
2026-06-11T18:03:56+00:00,392,0.0
2026-06-11T18:03:56+00:00,393,0.5
2026-06-11T18:03:56+00:00,395,0.0
2026-06-11T18:03:56+00:00,396,0.0
2026-06-11T18:03:56+00:00,397,0.2
2026-06-11T18:03:56+00:00,398,0.0
2026-06-11T18:03:56+00:00,399,0.0
2026-06-11T18:03:56+00:00,400,2.7
